VendorID,lpep_pickup_datetime,Lpep_dropoff_datetime,Store_and_fwd_flag,RateCodeID,Pickup_longitude,Pickup_latitude,Dropoff_longitude,Dropoff_latitude,Passenger_count,Trip_distance,Fare_amount,Extra,MTA_tax,Tip_amount,Tolls_amount,Ehail_fee,Total_amount,Payment_type,Trip_type 
2,2013/8/21 12:42,2013/8/21 12:48,N,1,-73.80332184,40.71937561,-73.7950592,40.71271515,2,0.93,5.5,0,0.5,1.8,0,,7.8,1,
2,2013/8/21 12:58,2013/8/21 13:06,N,1,-73.94615173,40.8272934,-73.94158173,40.84189606,5,1.19,7.5,0,0.5,0,0,,8,2,
2,2013/8/21 12:59,2013/8/21 13:11,N,1,-73.84396362,40.72116852,-73.8163681,40.72566986,1,2.21,10.5,0,0.5,0,0,,11,2,
2,2013/8/21 13:00,2013/8/21 13:00,N,1,-73.93769073,40.75820923,-73.93762207,40.75824738,1,0,2.5,0,0.5,0,0,,3,1,
1,2013/8/21 13:00,2013/8/21 13:01,N,1,-73.99377441,40.76332474,-73.99371338,40.76324463,1,0,2.5,1,0.5,0,0,,4,2,
2,2013/8/21 13:01,2013/8/21 13:08,N,1,-73.79573059,40.71414185,-73.80300903,40.71596146,2,0.45,5.5,0,0.5,0,0,,6,2,
2,2013/8/21 13:08,2013/8/21 13:08,N,1,-73.93772125,40.75827408,-73.93764496,40.7582283,1,0,2.5,0,0.5,0,0,,3,2,
2,2013/8/21 13:09,2013/8/21 13:10,N,5,-73.93758392,40.75825882,-73.93762207,40.75826645,2,0,4,0,0,0,0,,4,1,
2,2013/8/21 13:15,2013/8/21 13:19,N,1,-73.88011932,40.74120712,-73.89054871,40.74699783,1,0.7,5,0,0.5,0,0,,5.5,2,
2,2013/8/21 13:22,2013/8/21 13:23,N,1,-73.93756104,40.75808716,-73.93754578,40.75809479,2,0,3,0,0.5,0,0,,3.5,1,
2,2013/8/21 13:37,2013/8/21 13:38,N,1,-73.9373703,40.75819397,-73.93736267,40.75811768,1,0,3,0,0.5,0,0,,3.5,1,
2,2013/8/21 13:51,2013/8/21 13:52,N,1,0,0,0,0,1,0,1.6,0,0.5,0,0,,2.1,2,
2,2013/8/21 14:02,2013/8/21 14:07,N,1,-73.83013153,40.71344376,-73.82437897,40.72005844,1,1.12,6,0,0.5,0,0,,6.5,2,
2,2013/8/21 14:08,2013/8/21 14:13,N,1,-73.9490509,40.82852173,-73.96434021,40.80714035,5,2.02,8,0,0.5,0,0,,8.5,2,
2,2013/8/21 14:21,2013/8/21 14:28,N,1,-73.82992554,40.71369553,-73.8428421,40.72073364,1,1.22,7.5,0,0.5,0,0,,8,2,
2,2013/8/21 14:21,2013/8/21 14:31,N,1,-73.95384979,40.82151413,-73.92871094,40.82918549,5,1.88,9.5,0,0.5,0,0,,10,2,
2,2013/8/21 14:28,2013/8/21 14:41,N,1,-73.80300903,40.70398712,-73.80326843,40.71646118,2,1.4,10,0,0.5,0,0,,10.5,2,
2,2013/8/21 14:37,2013/8/21 14:51,N,1,-73.96088409,40.81189346,-73.92428589,40.82719803,1,2.91,15.5,0,0.5,0,0,,16,2,
2,2013/8/21 14:41,2013/8/21 15:16,N,1,-73.92609406,40.82814407,-73.98104095,40.75462723,5,8.63,32,0,0.5,0,0,,32.5,2,
2,2013/8/21 14:48,2013/8/21 14:56,N,1,-73.80349731,40.71696091,-73.80612946,40.70565414,2,1.09,7,0,0.5,0,0,,7.5,2,
2,2013/8/21 14:51,2013/8/21 14:53,N,1,-73.93760681,40.75816727,-73.93771362,40.75830078,1,0,3,0,0.5,0,0,,3.5,1,
2,2013/8/21 15:08,2013/8/21 15:29,N,1,-73.94734192,40.81866837,-74.00376129,40.75314331,5,6.44,23,0,0.5,5.88,0,,29.38,1,
2,2013/8/21 15:10,2013/8/21 15:36,N,1,-73.91737366,40.76093674,-73.98825836,40.72291946,1,10.5,32.5,0,0.5,6.6,0,,39.6,1,
2,2013/8/21 15:21,2013/8/21 15:26,N,1,-73.82989502,40.7137413,-73.8156662,40.70621872,1,1.12,6,0,0.5,0,0,,6.5,2,
2,2013/8/21 15:26,2013/8/21 15:33,N,1,-73.82686615,40.712677,-73.83322144,40.76266861,1,4.23,13,0,0.5,0,0,,13.5,2,
2,2013/8/21 15:41,2013/8/21 15:43,N,1,-73.94619751,40.75000381,-73.94442749,40.75020218,5,0.66,4,0,0.5,0,0,,4.5,2,
2,2013/8/21 15:42,2013/8/21 15:43,N,1,0,0,0,0,1,0,3.5,0,3,0,0,,3.5,1,
2,2013/8/21 15:44,2013/8/21 15:44,N,1,0,0,0,0,1,0,3.3,0,3,0,0,,3.3,1,
2,2013/8/21 15:51,2013/8/21 16:07,N,1,-73.83041382,40.75954819,-73.80196381,40.78065491,2,3.33,14,0,0.5,0,0,,14.5,2,
2,2013/8/21 15:54,2013/8/21 15:58,N,1,-73.82991028,40.71367264,-73.82572937,40.70103455,1,1.01,5.5,0,0.5,0,0,,6,2,
2,2013/8/21 16:00,2013/8/21 16:10,N,1,-73.94246674,40.83719254,-73.92120361,40.86405182,5,3.44,12.5,1,0.5,0,0,,14,2,
2,2013/8/21 16:10,2013/8/21 16:20,N,1,-73.92097473,40.86776352,-73.94593048,40.82757187,1,3.5,12.5,1,0.5,2.8,0,,16.8,1,
2,2013/8/21 16:11,2013/8/21 16:15,N,1,-73.92908478,40.75603104,-73.92216492,40.75788116,5,0.76,5.5,1,0.5,0,0,,7,2,
2,2013/8/21 16:15,2013/8/21 16:25,N,1,-73.92367554,40.86453629,-73.95202637,40.82714462,5,3.65,12,1,0.5,0,0,,13.5,2,
2,2013/8/21 16:17,2013/8/21 16:24,N,1,-73.93715668,40.80435181,-73.94865417,40.80839539,1,0.71,6,1,0.5,0,0,,7.5,2,
2,2013/8/21 16:19,2013/8/21 16:49,N,1,-73.82968903,40.71364594,-73.81572723,40.82912827,1,10.5,32.5,1,0.5,0,5.33,,39.33,2,
2,2013/8/21 16:23,2013/8/21 16:30,N,1,-73.91074371,40.77608871,-73.91227722,40.76727295,1,0.78,6,1,0.5,0,0,,7.5,2,
2,2013/8/21 16:25,2013/8/21 16:26,N,1,-73.85915375,40.75945663,-73.85913849,40.75943756,1,0,2.5,1,0.5,0,0,,4,2,
2,2013/8/21 16:30,2013/8/21 16:31,N,1,-73.85916901,40.75944138,-73.85914612,40.75945282,1,0,3.5,1,0.5,0,0,,5,2,
2,2013/8/21 16:30,2013/8/21 16:43,N,1,-73.94903564,40.82819748,-73.93836975,40.85054398,5,1.76,9.5,1,0.5,1.75,0,,12.75,1,
2,2013/8/21 16:31,2013/8/21 16:32,N,1,0,0,0,0,5,0,3,0,0.5,0.39,0,,3.89,1,
2,2013/8/21 16:31,2013/8/21 16:37,N,1,-73.87506104,40.73530579,-73.87954712,40.74388885,5,0.74,6,1,0.5,0,0,,7.5,2,
2,2013/8/21 16:37,2013/8/21 16:57,N,1,-73.83037567,40.75953674,-73.80704498,40.72742844,1,4.49,17.5,1,0.5,0,0,,19,2,
2,2013/8/21 16:38,2013/8/21 16:40,N,1,-73.94794464,40.79003143,-73.95220947,40.78424454,5,0.44,4,1,0.5,0,0,,5.5,2,
2,2013/8/21 16:39,2013/8/21 16:43,N,1,-73.91194916,40.77508926,-73.91851807,40.78161621,2,0.74,5,1,0.5,0,0,,6.5,2,
1,2013/8/21 16:51,2013/8/21 16:54,N,1,-73.84338379,40.84119034,-73.85368347,40.83407593,1,0.8,5,1,0.5,0,0,,6.5,2,
2,2013/8/21 16:52,2013/8/21 16:58,N,1,-73.94493866,40.8342247,-73.96070862,40.81820679,5,1.76,7.5,1,0.5,0,0,,9,2,
2,2013/8/21 16:55,2013/8/21 17:33,N,1,-73.91954803,40.75816345,-73.983078,40.75559235,1,4.51,24.5,1,0.5,0,0,,26,2,
2,2013/8/21 16:56,2013/8/21 17:12,N,1,-73.91627502,40.74319077,-73.95206451,40.74987411,5,2.75,13,1,0.5,1,0,,15.5,1,
2,2013/8/21 16:58,2013/8/21 18:32,N,1,0,0,0,0,1,0,10.8,0,0.5,0,0,,11.3,2,
2,2013/8/21 17:04,2013/8/21 17:06,N,1,-73.95641327,40.81799698,-73.95253754,40.82341385,5,0.43,4,1,0.5,0,0,,5.5,2,
2,2013/8/21 17:04,2013/8/21 17:21,N,1,-73.93899536,40.8049736,-73.98163605,40.77023315,5,4.33,15.5,1,0.5,0,0,,17,2,
2,2013/8/21 17:16,2013/8/21 17:28,N,1,-73.80349731,40.71699142,-73.83096313,40.71468353,2,1.62,10,1,0.5,0,0,,11.5,2,
2,2013/8/21 17:29,2013/8/21 17:40,N,1,-73.94110107,40.83903885,-73.92147064,40.86443329,5,2.23,11,1,0.5,0,0,,12.5,2,
2,2013/8/21 17:32,2013/8/21 17:55,N,1,-73.95146942,40.79005814,-73.9706955,40.75589371,5,3.21,15,1,0.5,0,0,,16.5,2,
2,2013/8/21 17:32,2013/8/21 18:26,N,1,-73.9520874,40.74986649,-73.98271179,40.71484756,5,7.38,37.5,1,0.5,0,0,,39,2,
2,2013/8/21 17:33,2013/8/21 17:34,N,5,-73.90454865,40.86699677,-73.90455627,40.86699295,1,0,11.5,0,0.5,0,0,,12,2,
1,2013/8/21 17:37,2013/8/21 18:09,N,1,-73.92491913,40.76882553,-73.97558594,40.75688171,1,3.8,21.5,1,0.5,2,0,,25,1,
2,2013/8/21 17:39,2013/8/21 17:45,N,1,-73.84426117,40.72134018,-73.81884003,40.71512222,1,1.64,7.5,1,0.5,0,0,,9,2,
2,2013/8/21 17:46,2013/8/21 17:55,N,1,-73.92575073,40.86613846,-73.89956665,40.87349319,5,2.01,9.5,1,0.5,0,0,,11,2,
2,2013/8/21 17:50,2013/8/21 17:56,N,1,-73.91962433,40.75817108,-73.92344666,40.77030563,5,1.09,6.5,1,0.5,1.6,0,,9.6,1,
2,2013/8/21 17:50,2013/8/21 18:09,N,1,-73.83002472,40.71374512,-73.85166931,40.68396378,1,3.54,15.5,1,0.5,0,0,,17,1,
2,2013/8/21 17:52,2013/8/21 18:01,N,1,-73.91091156,40.77608109,-73.92736053,40.770401,1,1.63,8.5,1,0.5,0,0,,10,2,
2,2013/8/21 17:53,2013/8/21 17:58,N,1,-73.89388275,40.76037216,-73.87541199,40.76397705,2,1.19,6,1,0.5,0,0,,7.5,2,
2,2013/8/21 17:57,2013/8/21 17:59,N,1,-73.93762207,40.75823593,-73.93762207,40.75827026,1,0,3.5,1,0.5,0,0,,5,1,
2,2013/8/21 18:06,2013/8/21 18:25,N,1,-73.83021545,40.71366119,-73.8857193,40.73813629,1,4.38,18,1,0.5,0,0,,19.5,2,
2,2013/8/21 18:07,2013/8/21 18:11,N,1,-73.87453461,40.73505783,-73.88770294,40.74222183,1,1.04,5.5,1,0.5,0,0,,7,2,
2,2013/8/21 18:09,2013/8/21 18:17,N,1,-73.98162842,40.57548523,-73.93228912,40.58405685,1,3.2,11.5,1,0.5,2.6,0,,15.6,1,
2,2013/8/21 18:18,2013/8/21 18:26,N,1,-73.84432983,40.72133255,-73.84685516,40.73799133,1,2.03,8.5,1,0.5,0,0,,10,2,
2,2013/8/21 18:25,2013/8/21 18:33,N,1,-73.93903351,40.80509567,-73.93939972,40.7948761,5,1,6.5,1,0.5,0,0,,8,2,
2,2013/8/21 18:28,2013/8/21 18:39,N,1,-73.83170319,40.70607376,-73.83242035,40.75070572,1,3.6,13,1,0.5,0,0,,14.5,2,
2,2013/8/21 18:31,2013/8/21 18:44,N,1,-73.84429169,40.72137451,-73.85097504,40.73942184,1,2.05,10.5,1,0.5,0,0,,12,2,
2,2013/8/21 18:32,2013/8/21 18:35,N,1,-73.9359436,40.85000992,-73.94046783,40.84379578,5,0.59,4.5,1,0.5,0,0,,6,2,
2,2013/8/21 18:32,2013/8/21 18:33,N,5,-73.91713715,40.81330872,-73.91666412,40.81313705,2,0,11.5,0,0.5,0,0,,12,2,
2,2013/8/21 18:34,2013/8/21 18:47,N,1,-73.94546509,40.74596405,-73.87046051,40.77371597,1,7.43,21,1,0.5,4.5,0,,27,1,
2,2013/8/21 18:40,2013/8/21 19:02,N,1,-73.8442688,40.72131348,-73.71874237,40.72605133,1,8.41,26.5,1,0.5,0,0,,28,1,
2,2013/8/21 18:50,2013/8/21 19:03,N,1,-73.94541931,40.80773926,-73.90291595,40.82344437,5,3.13,12.5,1,0.5,0,0,,14,2,
2,2013/8/21 18:51,2013/8/21 18:52,N,1,-73.90919495,40.72580719,-73.90701294,40.72784042,1,0.12,3,1,0.5,0,0,,4.5,2,
2,2013/8/21 18:52,2013/8/21 18:52,N,1,-73.90722656,40.72794724,-73.91643524,40.7313118,1,0.06,2.5,1,0.5,0,0,,4,2,
2,2013/8/21 18:52,2013/8/21 18:57,N,1,-73.95559692,40.71782303,-73.95159912,40.71380615,1,0.67,5,1,0.5,1.3,0,,7.8,1,
2,2013/8/21 18:59,2013/8/21 19:04,N,1,-73.84423828,40.72135162,-73.81396484,40.72055435,1,1.97,7.5,1,0.5,0,0,,9,2,
2,2013/8/21 19:01,2013/8/21 19:19,N,1,-73.94852448,40.80913162,-73.91156006,40.85446167,5,4.9,17.5,1,0.5,0,0,,19,2,
2,2013/8/21 19:01,2013/8/21 19:02,N,2,-73.94852448,40.80913162,-73.94851685,40.8091507,5,0,52,0,0.5,0,0,,52.5,2,
2,2013/8/21 19:03,2013/8/21 19:08,N,1,-73.94324493,40.83607101,-73.93778992,40.84767914,5,1.1,6,1,0.5,0,0,,7.5,2,
2,2013/8/21 19:09,2013/8/21 19:34,N,1,-73.91173553,40.77531433,-73.97293854,40.76441956,2,4.44,19,1,0.5,0,0,,20.5,2,
2,2013/8/21 19:12,2013/8/21 19:30,N,1,-73.93953705,40.84163284,-73.97274017,40.7856369,5,4.59,17,1,0.5,4.62,0,,23.12,1,
2,2013/8/21 19:13,2013/8/21 19:30,N,1,-73.96257019,40.70998764,-73.9937973,40.69392776,6,3.12,13,1,0.5,0,0,,14.5,1,
2,2013/8/21 19:15,2013/8/21 19:16,N,1,-73.93770599,40.7583313,-73.93768311,40.7583046,1,0,2.5,1,0.5,0,5.33,,9.33,2,
2,2013/8/21 19:16,2013/8/21 19:26,N,1,-73.84408569,40.72123718,-73.8001709,40.72698593,1,3.1,11.5,1,0.5,0,0,,13,2,
2,2013/8/21 19:19,2013/8/21 19:19,N,5,-73.93760681,40.75824738,-73.93759155,40.75822067,1,0,2,0,0.5,0,0,,2.5,2,
2,2013/8/21 19:24,2013/8/21 19:25,N,1,-73.93766785,40.7583046,-73.93766785,40.758255,1,0,2.5,1,0.5,0,0,,4,2,
2,2013/8/21 19:26,2013/8/21 19:26,N,5,-73.87772369,40.88628006,-73.87773895,40.88581848,1,0,14,0,0.5,0,0,,14.5,2,
2,2013/8/21 19:32,2013/8/21 19:32,N,1,0,0,0,0,1,0,3.3,0,0,0,0,,3.3,2,
2,2013/8/21 19:34,2013/8/21 19:36,N,1,-73.82985687,40.71366119,-73.82098389,40.71470261,1,0.5,4,1,0.5,0,0,,5.5,2,
2,2013/8/21 19:37,2013/8/21 19:44,N,1,-73.94038391,40.75040054,-73.95644379,40.74755859,2,1.18,7,1,0.5,0,0,,8.5,2,
2,2013/8/21 19:37,2013/8/21 19:43,N,1,-73.91148376,40.76815414,-73.89489746,40.77318573,5,1.24,6.5,1,0.5,0,0,,8,2,
2,2013/8/21 19:39,2013/8/21 19:46,N,1,-73.95240784,40.81103516,-73.9585495,40.81983566,5,0.87,5.5,1,0.5,0,0,,7,2,
2,2013/8/21 19:40,2013/8/21 19:52,N,1,-73.95198822,40.71405792,-73.96754456,40.70767975,6,1.58,9,1,0.5,2.1,0,,12.6,1,
2,2013/8/21 19:41,2013/8/21 19:41,N,1,-73.99224854,40.66589355,-73.99227142,40.66590881,1,0,2.5,1,0.5,0,0,,4,2,
2,2013/8/21 19:41,2013/8/21 19:51,N,1,-73.84374237,40.72111893,-73.87263489,40.72507477,1,2.66,10.5,1,0.5,0,0,,12,1,
2,2013/8/21 19:46,2013/8/21 20:15,N,1,-73.94122314,40.8393364,-73.98175812,40.74741745,5,8.27,29.5,1,0.5,0,0,,31,2,
2,2013/8/21 19:47,2013/8/21 19:59,N,1,-73.8441391,40.72121811,-73.91997528,40.76861954,1,7.44,21.5,1,0.5,5.75,0,,28.75,1,
2,2013/8/21 19:50,2013/8/21 19:58,N,1,-73.93930054,40.84367752,-73.93600464,40.8311615,5,1.78,8,1,0.5,0,0,,9.5,2,
2,2013/8/21 19:53,2013/8/21 20:00,N,1,-73.9214325,40.77674484,-73.92203522,40.76364517,5,1.25,7,1,0.5,0,0,,8.5,2,
2,2013/8/21 19:54,2013/8/21 20:07,N,1,-73.9431076,40.74730301,-73.945755,40.79284286,1,4.86,16,1,0.5,2,0,,19.5,1,
2,2013/8/21 19:55,2013/8/21 20:01,N,1,-73.92227936,40.75505066,-73.9214859,40.74328995,1,1.05,6,1,0.5,0,0,,7.5,2,
2,2013/8/21 19:57,2013/8/21 20:14,N,1,-73.93224335,40.85121155,-73.95418549,40.78149414,5,5.76,19,0.5,0.5,1,0,,21,1,
2,2013/8/21 19:59,2013/8/21 20:05,N,1,-73.93642426,40.83068466,-73.93114471,40.82233047,5,1.51,7,0.5,0.5,0,0,,8,2,
2,2013/8/21 20:01,2013/8/21 20:08,N,1,-73.95594788,40.81288528,-73.95410156,40.79014206,5,1.93,8,0.5,0.5,0,0,,9,1,
2,2013/8/21 20:03,2013/8/21 20:13,N,1,-73.91716003,40.76491165,-73.91338348,40.74618149,1,2.29,9.5,0.5,0.5,2.1,0,,12.6,1,
2,2013/8/21 20:05,2013/8/21 20:21,N,1,-73.8442688,40.72135162,-73.87465668,40.73513031,1,2.37,12.5,0.5,0.5,0,0,,13.5,2,
2,2013/8/21 20:10,2013/8/21 20:10,N,5,-73.84620667,40.8660965,-73.84620667,40.86609268,1,0,11,0,0.5,0,0,,11.5,2,
2,2013/8/21 20:11,2013/8/21 20:17,N,1,-73.95212555,40.79009628,-73.97790527,40.78314209,5,2.22,8,0.5,0.5,0,0,,9,2,
2,2013/8/21 20:12,2013/8/21 20:18,N,1,-73.95765686,40.71776962,-73.94854736,40.71048355,6,0.92,6,0.5,0.5,0,0,,7,2,
2,2013/8/21 20:12,2013/8/21 20:22,N,1,-73.91486359,40.76398087,-73.88430023,40.75556564,5,2.44,10,0.5,0.5,1,0,,12,1,
2,2013/8/21 20:14,2013/8/21 20:23,N,1,-73.90687561,40.76818466,-73.9309845,40.77401352,2,2.3,9.5,0.5,0.5,0,0,,10.5,2,
2,2013/8/21 20:18,2013/8/21 20:39,N,1,-73.95400238,40.787323,-73.99144745,40.75033188,5,4.12,17,0.5,0.5,0,0,,18,2,
2,2013/8/21 20:20,2013/8/21 20:33,N,1,-73.91983032,40.76622391,-73.9695816,40.76613235,1,3.8,13.5,0.5,0.5,0,0,,14.5,2,
2,2013/8/21 20:21,2013/8/21 20:39,N,1,-73.94763947,40.79057312,-73.97727203,40.72867584,5,5.52,18.5,0.5,0.5,0,0,,19.5,2,
2,2013/8/21 20:23,2013/8/21 20:35,N,1,-73.95160675,40.71416855,-73.87133026,40.77410889,6,5.89,18,0.5,0.5,3.8,0,,22.8,1,
2,2013/8/21 20:24,2013/8/21 20:38,N,1,-73.96340179,40.80347443,-73.92845917,40.82931137,5,3.01,13,0.5,0.5,2.8,0,,16.8,1,
2,2013/8/21 20:30,2013/8/21 20:30,N,5,-73.86279297,40.8403511,-73.86271667,40.84023666,1,0,7,0,0.5,0,0,,7.5,2,
2,2013/8/21 20:34,2013/8/21 20:38,N,1,-73.90886688,40.74181366,-73.90036011,40.74220657,4,0.87,5.5,0.5,0.5,0,0,,6.5,2,
2,2013/8/21 20:34,2013/8/21 20:48,N,1,-73.91916656,40.75884628,-73.88240051,40.74966812,5,2.97,12.5,0.5,0.5,0,0,,13.5,2,
2,2013/8/21 20:36,2013/8/21 20:42,N,1,-73.84423828,40.72106171,-73.85292053,40.69517136,1,2.2,8.5,0.5,0.5,0,0,,9.5,2,
2,2013/8/21 20:50,2013/8/21 21:06,N,1,-73.94430542,40.79487228,-73.97746277,40.76446152,1,4.03,15.5,0.5,0.5,0,0,,16.5,2,
2,2013/8/21 20:55,2013/8/21 21:05,N,1,-73.89255524,40.74890137,-73.95633698,40.74712372,6,3.86,12.5,0.5,0.5,2.7,0,,16.2,1,
2,2013/8/21 20:55,2013/8/21 20:59,N,1,-73.84422302,40.7209816,-73.84884644,40.73152161,1,0.77,5.5,0.5,0.5,0,0,,6.5,2,
2,2013/8/21 20:55,2013/8/21 21:08,N,1,-73.95493317,40.80511856,-73.9860611,40.76734543,5,3.18,12.5,0.5,0.5,2,0,,15.5,1,
2,2013/8/21 20:58,2013/8/21 21:15,N,1,-73.93874359,40.80507278,-73.99371338,40.76232147,5,6.19,20.5,0.5,0.5,4.3,0,,25.8,1,
2,2013/8/21 20:59,2013/8/21 21:11,N,1,-73.90705109,40.75343323,-73.88930511,40.7305336,5,2.28,11,0.5,0.5,0,0,,12,2,
2,2013/8/21 21:03,2013/8/21 21:03,N,5,-73.93559265,40.83292007,-73.93560028,40.83191681,1,0,15,0,0.5,0,0,,15.5,2,
2,2013/8/21 21:04,2013/8/21 21:19,N,1,-73.99226379,40.66596222,-74.02206421,40.62119675,2,3.43,15.5,0.5,0.5,0,0,,16.5,2,
2,2013/8/21 21:06,2013/8/21 21:17,N,1,-73.95630646,40.7469635,-73.97380066,40.74383163,6,2.13,9,0.5,0.5,0,0,,10,1,
2,2013/8/21 21:09,2013/8/21 21:13,N,1,-73.84433746,40.7209816,-73.85165405,40.72842026,1,0.98,5,0.5,0.5,1.2,0,,7.2,1,
2,2013/8/21 21:15,2013/8/21 21:28,N,1,-73.95388794,40.78783798,-73.98908997,40.77678299,1,2.83,11.5,0.5,0.5,0,0,,12.5,2,
2,2013/8/21 21:18,2013/8/21 21:25,N,1,-73.88963318,40.73934174,-73.92062378,40.76795578,5,3.38,11.5,0.5,0.5,0,0,,12.5,2,
2,2013/8/21 21:20,2013/8/21 21:38,N,1,-73.84420013,40.72113419,-73.90744781,40.71243286,1,4.62,16.5,0.5,0.5,0,0,,17.5,2,
2,2013/8/21 21:39,2013/8/21 21:39,N,5,-73.8638916,40.85458374,-73.86384583,40.8535614,1,0,7,0,0.5,0,0,,7.5,2,
2,2013/8/21 21:41,2013/8/21 21:48,N,1,-73.94215393,40.79785538,-73.96942139,40.79014587,5,2.17,8.5,0.5,0.5,2,0,,11.5,1,
2,2013/8/21 21:42,2013/8/21 22:02,N,1,-73.95127106,40.79127884,-73.90189362,40.82995605,1,4.37,17.5,0.5,0.5,0,0,,18.5,2,
2,2013/8/21 21:50,2013/8/21 22:19,N,1,-73.95593262,40.7195282,-73.97660065,40.7650032,6,5.58,22,0.5,0.5,4.6,0,,27.6,1,
2,2013/8/21 21:57,2013/8/21 22:12,N,1,-73.84397125,40.72120285,-73.74341583,40.65963745,1,8.68,25,0.5,0.5,0,0,,26,2,
2,2013/8/21 22:05,2013/8/21 22:16,N,1,-73.90431976,40.82786179,-73.92897797,40.82220078,2,2.42,11,0.5,0.5,0,0,,12,2,
2,2013/8/21 22:24,2013/8/21 22:24,N,5,-73.95874023,40.8201561,-73.95872498,40.82027054,1,0,16,0,0.5,0,0,,16.5,2,
2,2013/8/21 22:25,2013/8/21 22:38,N,1,-73.95871735,40.82035828,-73.93563843,40.79610062,2,2.65,12,0.5,0.5,2,0,,15,1,
2,2013/8/21 22:27,2013/8/21 22:56,N,1,-73.83760071,40.71880722,-73.94628906,40.76603699,1,9.01,30,0.5,0.5,0,0,,31,2,
2,2013/8/21 22:35,2013/8/21 22:39,N,1,-73.95355225,40.78865814,-73.95650482,40.77484894,1,1.23,6.5,0.5,0.5,1.88,0,,9.38,1,
2,2013/8/21 22:38,2013/8/21 23:06,N,1,-73.94757843,40.78709793,-74.00762939,40.73947906,5,6.59,25.5,0.5,0.5,0,0,,26.5,2,
2,2013/8/21 22:48,2013/8/21 22:52,N,1,-73.9511261,40.82539749,-73.94190216,40.82372284,5,0.6,4.5,0.5,0.5,0,0,,5.5,2,
2,2013/8/21 23:00,2013/8/21 23:04,N,1,-73.95589447,40.71405792,-73.93939972,40.71460342,6,0.73,5,0.5,0.5,0.58,0,,6.58,1,
2,2013/8/21 23:13,2013/8/21 23:26,N,1,-73.95730591,40.71815872,-73.99934387,40.71192932,6,2.86,12,0.5,0.5,3.9,0,,16.9,1,
2,2013/8/21 23:31,2013/8/21 23:41,N,1,-73.93919373,40.80548859,-73.95593262,40.76833344,5,3.42,11.5,0.5,0.5,2.5,0,,15,1,
2,2013/8/21 23:43,2013/8/21 23:57,N,1,-73.95754242,40.72224045,-73.97212982,40.74716568,6,3.53,13.5,0.5,0.5,5.03,10.66,,30.19,1,
2,2013/8/21 23:51,2013/8/21 23:52,N,1,-73.82567596,40.69368362,-73.82566833,40.69369125,1,0,2.5,0.5,0.5,0,0,,3.5,2,
2,2013/8/21 23:53,2013/8/22 0:01,N,1,-73.84429932,40.7213974,-73.81478882,40.7326622,1,2.18,9,0.5,0.5,0,0,,10,2,
2,2013/8/21 23:54,2013/8/21 23:56,N,1,-73.82564545,40.69368744,-73.82567596,40.69367599,1,0,2.5,0.5,0.5,0,0,,3.5,2,
2,2013/8/21 23:57,2013/8/21 23:58,N,1,-73.82566071,40.69367218,-73.82569122,40.69368362,1,0,2.5,0.5,0.5,0,0,,3.5,2,
2,2013/8/22 0:07,2013/8/22 0:09,N,1,-73.93893433,40.8048439,-73.93857574,40.81189346,5,0.77,4.5,0.5,0.5,2,0,,7.5,1,
2,2013/8/22 0:12,2013/8/22 0:21,N,1,-73.94542694,40.80768967,-73.94659424,40.83134842,5,2.15,9.5,0.5,0.5,1,0,,11.5,1,
2,2013/8/22 0:20,2013/8/22 0:34,N,1,-73.9543457,40.73036575,-73.92547607,40.69823837,6,2.73,11.5,0.5,0.5,0,0,,12.5,2,
2,2013/8/22 0:23,2013/8/22 0:28,N,1,-73.91360474,40.76556015,-73.9172287,40.75818253,1,1.22,6,0.5,0.5,0,0,,7,2,
2,2013/8/22 0:24,2013/8/22 0:42,N,1,-73.95235443,40.82407761,-73.90692139,40.76992035,5,6.24,20.5,0.5,0.5,2,5.33,,28.83,1,
2,2013/8/22 0:28,2013/8/22 0:39,N,1,-73.94011688,40.84074783,-73.93520355,40.85702133,5,1.3,7,0.5,0.5,1.6,0,,9.6,1,
2,2013/8/22 0:45,2013/8/22 0:55,N,1,-73.93934631,40.84235764,-73.93257141,40.856884,5,2.36,10,0.5,0.5,0,0,,11,2,
2,2013/8/22 0:50,2013/8/22 1:06,N,1,-73.91889954,40.75902557,-73.98707581,40.74967194,5,4.94,17,0.5,0.5,2,0,,20,1,
2,2013/8/22 1:03,2013/8/22 1:18,N,1,-73.92105865,40.75654602,-73.86608124,40.74319839,1,3.83,14.5,0.5,0.5,0,0,,15.5,2,
2,2013/8/22 1:12,2013/8/22 1:16,N,1,-73.84416962,40.721138,-73.84966278,40.73295975,2,0.93,5,0.5,0.5,0,0,,6,2,
2,2013/8/22 1:25,2013/8/22 1:39,N,1,-73.84101868,40.71858597,-73.9209671,40.76065826,2,9.44,27,0.5,0.5,5.6,0,,33.6,1,
2,2013/8/22 1:28,2013/8/22 1:39,N,1,-73.94975281,40.8223381,-73.92319489,40.80929184,5,2.37,10,0.5,0.5,0,0,,11,2,
2,2013/8/22 1:54,2013/8/22 2:02,N,1,-73.91728973,40.76928711,-73.90764618,40.76825714,2,0.59,6,0.5,0.5,0,0,,7,2,
2,2013/8/22 4:42,2013/8/22 4:44,N,1,-73.91693115,40.77070618,-73.91316986,40.77449799,1,0.33,3,0.5,0.5,0,0,,4,2,
